product_name,price,price_value,sku,stock_status,stock_quantity,categories,tags,tags_and_categories,tag_count,short_description,product_url,listing_page
Dialga,£179.00,179.0,5942,104 in stock,104,Pokemon | Temporal,dialga | Pressure | Temporal,Pokemon | Temporal | dialga | Pressure,4,It has the power to control time. It appears in Sinnoh-region myths as an ancient deity.,https://scrapeme.live/shop/Dialga/,30
Heatran,£142.00,142.0,3485,120 in stock,120,Lava Dome | Pokemon,Flash Fire | heatran | Lava Dome,Lava Dome | Pokemon | Flash Fire | heatran,4,"Boiling blood, like magma, circulates through its body. It makes its dwelling place in volcanic caves.",https://scrapeme.live/shop/Heatran/,30
Manaphy,£74.00,74.0,6259,186 in stock,186,Pokemon | Seafaring,Hydration | manaphy | Seafaring,Pokemon | Seafaring | Hydration | manaphy,4,It starts its life with a wondrous power that permits it to bond with any kind of Pokémon.,https://scrapeme.live/shop/Manaphy/,30
Mesprit,£25.00,25.0,3231,152 in stock,152,Emotion | Pokemon,Emotion | Levitate | mesprit,Emotion | Pokemon | Levitate | mesprit,4,It sleeps at the bottom of a lake. Its spirit is said to leave its body to fly on the lake’s surface.,https://scrapeme.live/shop/Mesprit/,30
Palkia,£151.00,151.0,7745,54 in stock,54,Pokemon | Spatial,palkia | Pressure | Spatial,Pokemon | Spatial | palkia | Pressure,4,It has the ability to distort space. It is described as a deity in Sinnoh-region mythology.,https://scrapeme.live/shop/Palkia/,30
Phione,£155.00,155.0,9776,245 in stock,245,Pokemon | Sea Drifter,Hydration | phione | Sea Drifter,Pokemon | Sea Drifter | Hydration | phione,4,"It drifts in warm seas. It always returns to where it was born, no matter how far it may have drifted.",https://scrapeme.live/shop/Phione/,30
Regigigas,£77.00,77.0,7091,226 in stock,226,Colossal | Pokemon,Colossal | regigigas | Slow Start,Colossal | Pokemon | regigigas | Slow Start,4,There is an enduring legend that states this Pokémon towed continents with ropes.,https://scrapeme.live/shop/Regigigas/,30
Serperior,£88.00,88.0,8781,164 in stock,164,Pokemon | Regal,Overgrow | Regal | serperior,Pokemon | Regal | Overgrow | serperior,4,It can stop its opponents’ movements with just a glare. It takes in solar energy and boosts it internally.,https://scrapeme.live/shop/Serperior/,30
Servine,£154.00,154.0,3149,82 in stock,82,Grass Snake | Pokemon,Grass Snake | Overgrow | servine,Grass Snake | Pokemon | Overgrow | servine,4,"When it gets dirty, its leaves can’t be used in photosynthesis, so it always keeps itself clean.",https://scrapeme.live/shop/Servine/,30
Snivy,£102.00,102.0,6745,47 in stock,47,Grass Snake | Pokemon,Grass Snake | Overgrow | snivy,Grass Snake | Pokemon | Overgrow | snivy,4,"They photosynthesize by bathing their tails in sunlight. When they are not feeling well, their tails droop.",https://scrapeme.live/shop/Snivy/,30
Uxie,£200.00,200.0,9949,138 in stock,138,Knowledge | Pokemon,Knowledge | Levitate | uxie,Knowledge | Pokemon | Levitate | uxie,4,It is said that its emergence gave humans the intelligence to improve their quality of life.,https://scrapeme.live/shop/Uxie/,30
Victini,£109.00,109.0,1260,174 in stock,174,Pokemon | Victory,victini | Victory | Victory Star,Pokemon | Victory | victini | Victory Star,4,"When it shares the infinite energy it creates, that being’s entire body will be overflowing with power.",https://scrapeme.live/shop/Victini/,30
Dewott,£57.00,57.0,9988,141 in stock,141,Discipline | Pokemon,dewott | Discipline | Torrent,Discipline | Pokemon | dewott | Torrent,4,"As a result of strict training, each Dewott learns different forms for using the scalchops.",https://scrapeme.live/shop/Dewott/,31
Emboar,£32.00,32.0,1657,258 in stock,258,Mega Fire Pig | Pokemon,Blaze | emboar | Mega Fire Pig,Mega Fire Pig | Pokemon | Blaze | emboar,4,It has mastered fast and powerful fighting moves. It grows a beard of fire.,https://scrapeme.live/shop/Emboar/,31
Herdier,£164.00,164.0,9141,227 in stock,227,Loyal Dog | Pokemon,herdier | Intimidate | Loyal Dog,Loyal Dog | Pokemon | herdier | Intimidate,4,"It has black, cape-like fur that is very hard and decreases the amount of damage it receives.",https://scrapeme.live/shop/Herdier/,31
Liepard,£104.00,104.0,5653,32 in stock,32,Cruel | Pokemon,Cruel | liepard | Limber,Cruel | Pokemon | liepard | Limber,4,"Stealthily, it sneaks up on its target, striking from behind before its victim has a chance to react.",https://scrapeme.live/shop/Liepard/,31
Lillipup,£28.00,28.0,9237,29 in stock,29,Pokemon | Puppy,lillipup | Pickup | Puppy,Pokemon | Puppy | lillipup | Pickup,4,"Though it is a very brave Pokémon, it’s also smart enough to check its foe’s strength and avoid battle.",https://scrapeme.live/shop/Lillipup/,31
Oshawott,£194.00,194.0,5544,157 in stock,157,Pokemon | Sea Otter,oshawott | Sea Otter | Torrent,Pokemon | Sea Otter | oshawott | Torrent,4,"It fights using the scalchop on its stomach. In response to an attack, it retaliates immediately by slashing.",https://scrapeme.live/shop/Oshawott/,31
Pansage,£197.00,197.0,6206,195 in stock,195,Grass Monkey | Pokemon,Gluttony | Grass Monkey | pansage,Grass Monkey | Pokemon | Gluttony | pansage,4,It’s good at finding berries and gathers them from all over. It’s kind enough to share them with friends.,https://scrapeme.live/shop/Pansage/,31
Pansear,£194.00,194.0,1740,247 in stock,247,High Temp | Pokemon,Gluttony | High Temp | pansear,High Temp | Pokemon | Gluttony | pansear,4,This Pokémon lives in caves in volcanoes. The fire within the tuft on its head can reach 600 degrees Fahrenheit.,https://scrapeme.live/shop/Pansear/,31
Patrat,£116.00,116.0,2903,294 in stock,294,Pokemon | Scout,Keen Eye | patrat | Scout,Pokemon | Scout | Keen Eye | patrat,4,"Extremely cautious, one of them will always be on the lookout, but it won’t notice a foe coming from behind.",https://scrapeme.live/shop/Patrat/,31
Pignite,£149.00,149.0,5631,151 in stock,151,Fire Pig | Pokemon,Blaze | Fire Pig | pignite,Fire Pig | Pokemon | Blaze | pignite,4,"When its internal fire flares up, its movements grow sharper and faster. When in trouble, it emits smoke.",https://scrapeme.live/shop/Pignite/,31
Purrloin,£167.00,167.0,5704,270 in stock,270,Devious | Pokemon,Devious | Limber | purrloin,Devious | Pokemon | Limber | purrloin,4,"They steal from people for fun, but their victims can’t help but forgive them. Their deceptively cute act is perfect.",https://scrapeme.live/shop/Purrloin/,31
Samurott,£106.00,106.0,7758,279 in stock,279,Formidable | Pokemon,Formidable | samurott | Torrent,Formidable | Pokemon | samurott | Torrent,4,One swing of the sword incorporated in its armor can fell an opponent. A simple glare from one of them quiets everybody.,https://scrapeme.live/shop/Samurott/,31
Simisage,£98.00,98.0,5701,286 in stock,286,Pokemon | Thorn Monkey,Gluttony | simisage | Thorn Monkey,Pokemon | Thorn Monkey | Gluttony | simisage,4,"Ill tempered, it fights by swinging its barbed tail around wildly. The leaf growing on its head is very bitter.",https://scrapeme.live/shop/Simisage/,31
Stoutland,£37.00,37.0,6800,80 in stock,80,Big-Hearted | Pokemon,Big-Hearted | Intimidate | stoutland,Big-Hearted | Pokemon | Intimidate | stoutland,4,Being wrapped in its long fur is so comfortable that a person would be fine even overnight on a wintry mountain.,https://scrapeme.live/shop/Stoutland/,31
Tepig,£195.00,195.0,3764,66 in stock,66,Fire Pig | Pokemon,Blaze | Fire Pig | tepig,Fire Pig | Pokemon | Blaze | tepig,4,"It loves to eat roasted berries, but sometimes it gets too excited and burns them to a crisp.",https://scrapeme.live/shop/Tepig/,31
Watchog,£141.00,141.0,1555,294 in stock,294,Lookout | Pokemon,Keen Eye | Lookout | watchog,Lookout | Pokemon | Keen Eye | watchog,4,"When they see an enemy, their tails stand high, and they spit the seeds of berries stored in their cheek pouches.",https://scrapeme.live/shop/Watchog/,31
Boldore,£76.00,76.0,1970,278 in stock,278,Ore | Pokemon,boldore | Ore | Sturdy,Ore | Pokemon | boldore | Sturdy,4,"When it is healthy, its core sticks out. Always facing the same way, it swiftly moves front to back and left to right.",https://scrapeme.live/shop/Boldore/,32
Drilbur,£132.00,132.0,4925,171 in stock,171,Mole | Pokemon,drilbur | Mole | Sand Rush,Mole | Pokemon | drilbur | Sand Rush,4,"By spinning its body, it can dig straight through the ground at a speed of 30 mph.",https://scrapeme.live/shop/Drilbur/,32
Excadrill,£36.00,36.0,7949,49 in stock,49,Pokemon | Subterrene,excadrill | Sand Rush | Subterrene,Pokemon | Subterrene | excadrill | Sand Rush,4,"More than 300 feet below the surface, they build mazelike nests. Their activity can be destructive to subway tunnels.",https://scrapeme.live/shop/Excadrill/,32
Gigalith,£67.00,67.0,7277,18 in stock,18,Compressed | Pokemon,Compressed | gigalith | Sturdy,Compressed | Pokemon | gigalith | Sturdy,4,Compressing the energy from its internal core lets it fire off an attack capable of blowing away a mountain.,https://scrapeme.live/shop/Gigalith/,32
Munna,£172.00,172.0,1674,278 in stock,278,Dream Eater | Pokemon,Dream Eater | munna | Synchronize,Dream Eater | Pokemon | munna | Synchronize,4,"It eats the dreams of people and Pokémon. When it eats a pleasant dream, it expels pink-colored mist.",https://scrapeme.live/shop/Munna/,32
Musharna,£58.00,58.0,1769,98 in stock,98,Drowsing | Pokemon,Drowsing | musharna | Synchronize,Drowsing | Pokemon | musharna | Synchronize,4,The dream mist coming from its forehead changes into many different colors depending on the dream that was eaten.,https://scrapeme.live/shop/Musharna/,32
Panpour,£52.00,52.0,4106,271 in stock,271,Pokemon | Spray,Gluttony | panpour | Spray,Pokemon | Spray | Gluttony | panpour,4,The water stored inside the tuft on its head is full of nutrients. Plants that receive its water grow large.,https://scrapeme.live/shop/Panpour/,32
Pidove,£172.00,172.0,5830,290 in stock,290,Pokemon | Tiny Pigeon,pidove | Super Luck | Tiny Pigeon,Pokemon | Tiny Pigeon | pidove | Super Luck,4,These Pokémon live in cities. They are accustomed to people. Flocks often gather in parks and plazas.,https://scrapeme.live/shop/Pidove/,32
Roggenrola,£41.00,41.0,7561,96 in stock,96,Mantle | Pokemon,Mantle | roggenrola | Sturdy,Mantle | Pokemon | roggenrola | Sturdy,4,They were discovered a hundred years ago in an earthquake fissure. Inside each one is an energy core.,https://scrapeme.live/shop/Roggenrola/,32
Simipour,£61.00,61.0,9367,101 in stock,101,Geyser | Pokemon,Geyser | Gluttony | simipour,Geyser | Pokemon | Gluttony | simipour,4,"It prefers places with clean water. When its tuft runs low, it replenishes it by siphoning up water with its tail.",https://scrapeme.live/shop/Simipour/,32
Simisear,£38.00,38.0,5199,140 in stock,140,Ember | Pokemon,Ember | Gluttony | simisear,Ember | Pokemon | Gluttony | simisear,4,"When it gets excited, embers rise from its head and tail and it gets hot. For some reason, it loves sweets.",https://scrapeme.live/shop/Simisear/,32
Swoobat,£49.00,49.0,6207,109 in stock,109,Courting | Pokemon,Courting | swoobat | Unaware,Courting | Pokemon | swoobat | Unaware,4,Anyone who comes into contact with the ultrasonic waves emitted by a courting male experiences a positive mood shift.,https://scrapeme.live/shop/Swoobat/,32
Tranquill,£199.00,199.0,2552,295 in stock,295,Pokemon | Wild Pigeon,Super Luck | tranquill | Wild Pigeon,Pokemon | Wild Pigeon | Super Luck | tranquill,4,"No matter where in the world it goes, it knows where its nest is, so it never gets separated from its Trainer.",https://scrapeme.live/shop/Tranquill/,32
Unfezant,£135.00,135.0,1545,51 in stock,51,Pokemon | Proud,Proud | Super Luck | unfezant,Pokemon | Proud | Super Luck | unfezant,4,Males have plumage on their heads. They will never let themselves feel close to anyone other than their Trainers.,https://scrapeme.live/shop/Unfezant/,32
Woobat,£27.00,27.0,5333,289 in stock,289,Bat | Pokemon,Bat | Unaware | woobat,Bat | Pokemon | Unaware | woobat,4,The heart-shaped mark left on a body after a Woobat has been attached to it is said to bring good fortune.,https://scrapeme.live/shop/Woobat/,32
Zebstrika,£138.00,138.0,7777,137 in stock,137,Pokemon | Thunderbolt,Lightning Rod | Thunderbolt | zebstrika,Pokemon | Thunderbolt | Lightning Rod | zebstrika,4,"They have lightning-like movements. When Zebstrika run at full speed, the sound of thunder reverberates.",https://scrapeme.live/shop/Zebstrika/,32
Audino,£95.00,95.0,5659,109 in stock,109,Hearing | Pokemon,audino | Healer | Hearing,Hearing | Pokemon | audino | Healer,4,"It touches others with the feelers on its ears, using the sound of their heartbeats to tell how they are feeling.",https://scrapeme.live/shop/Audino/,33
Conkeldurr,£72.00,72.0,3386,251 in stock,251,Muscular | Pokemon,conkeldurr | Guts | Muscular,Muscular | Pokemon | conkeldurr | Guts,4,"Rather than rely on force, they master moves that utilize the centrifugal force of spinning concrete.",https://scrapeme.live/shop/Conkeldurr/,33
Cottonee,£77.00,77.0,3946,139 in stock,139,Cotton Puff | Pokemon,Cotton Puff | cottonee | Prankster,Cotton Puff | Pokemon | cottonee | Prankster,4,"Perhaps because they feel more at ease in a group, they stick to others they find. They end up looking like a cloud.",https://scrapeme.live/shop/Cottonee/,33
Gurdurr,£179.00,179.0,8012,105 in stock,105,Muscular | Pokemon,gurdurr | Guts | Muscular,Muscular | Pokemon | gurdurr | Guts,4,This Pokémon is so muscular and strongly built that even a group of wrestlers could not make it budge an inch.,https://scrapeme.live/shop/Gurdurr/,33
Leavanny,£130.00,130.0,5048,203 in stock,203,Nurturing | Pokemon,leavanny | Nurturing | Swarm,Nurturing | Pokemon | leavanny | Swarm,4,It keeps its eggs warm with heat from fermenting leaves. It also uses leaves to make warm wrappings for Sewaddle.,https://scrapeme.live/shop/Leavanny/,33
Palpitoad,£117.00,117.0,8017,36 in stock,36,Pokemon | Vibration,Hydration | palpitoad | Vibration,Pokemon | Vibration | Hydration | palpitoad,4,"It lives in the water and on land. It uses its long, sticky tongue to immobilize its opponents.",https://scrapeme.live/shop/Palpitoad/,33
Sawk,£129.00,129.0,6499,95 in stock,95,Karate | Pokemon,Inner Focus | Karate | sawk,Karate | Pokemon | Inner Focus | sawk,4,Tying their belts gets them pumped and makes their punches more destructive. Disturbing their training angers them.,https://scrapeme.live/shop/Sawk/,33
Scolipede,£153.00,153.0,7491,28 in stock,28,Megapede | Pokemon,Megapede | scolipede | Swarm,Megapede | Pokemon | scolipede | Swarm,4,"With quick movements, it chases down its foes, attacking relentlessly with its horns until it prevails.",https://scrapeme.live/shop/Scolipede/,33
Seismitoad,£90.00,90.0,4146,252 in stock,252,Pokemon | Vibration,seismitoad | Swift Swim | Vibration,Pokemon | Vibration | seismitoad | Swift Swim,4,They shoot paralyzing liquid from their head bumps. They use vibration to hurt their opponents.,https://scrapeme.live/shop/Seismitoad/,33
Sewaddle,£40.00,40.0,4022,137 in stock,137,Pokemon | Sewing,sewaddle | Sewing | Swarm,Pokemon | Sewing | sewaddle | Swarm,4,"Since this Pokémon makes its own clothes out of leaves, it is a popular mascot for fashion designers.",https://scrapeme.live/shop/Sewaddle/,33
Swadloon,£107.00,107.0,9505,176 in stock,176,Leaf-Wrapped | Pokemon,Chlorophyll | Leaf-Wrapped | swadloon,Leaf-Wrapped | Pokemon | Chlorophyll | swadloon,4,"It protects itself from the cold by wrapping up in leaves. It stays on the move, eating leaves in forests.",https://scrapeme.live/shop/Swadloon/,33
Throh,£43.00,43.0,3948,195 in stock,195,Judo | Pokemon,Guts | Judo | throh,Judo | Pokemon | Guts | throh,4,"When it encounters a foe bigger than itself, it wants to throw it. It changes belts as it gets stronger.",https://scrapeme.live/shop/Throh/,33
Timburr,£194.00,194.0,2178,150 in stock,150,Muscular | Pokemon,Guts | Muscular | timburr,Muscular | Pokemon | Guts | timburr,4,"Always carrying squared logs, they help out with construction. As they grow, they carry bigger logs.",https://scrapeme.live/shop/Timburr/,33
Venipede,£87.00,87.0,4582,243 in stock,243,Centipede | Pokemon,Centipede | Swarm | venipede,Centipede | Pokemon | Swarm | venipede,4,"Its bite injects a potent poison, enough to paralyze large bird Pokémon that try to prey on it.",https://scrapeme.live/shop/Venipede/,33
Whimsicott,£26.00,26.0,6481,30 in stock,30,Pokemon | Windveiled,Prankster | whimsicott | Windveiled,Pokemon | Windveiled | Prankster | whimsicott,4,"Like the wind, it can slip through any gap, no matter how small. It leaves balls of white fluff behind.",https://scrapeme.live/shop/Whimsicott/,33
